final_name	chr	start	stop	strand	prioritized	rank	sources_present	component_sources	component_names
Insilico_pop7150	chr2	21820435	21820454	-	N		insilico_pop	insilico_pop	Insilico_pop7150
Insilico_ref4185	chr2	22020970	22020988	+	N		insilico_ref	insilico_ref	Insilico_ref4185
Insilico_ref9536	chr2	22369370	22369390	+	N		insilico_ref	insilico_ref	Insilico_ref9536
Insilico_ref9816	chr2	22438104	22438125	+	N		insilico_ref	insilico_ref	Insilico_ref9816
Insilico_pop8001	chr2	22732887	22732905	+	N		insilico_pop	insilico_pop	Insilico_pop8001
Insilico_ref6515	chr2	22899850	22899867	-	N		insilico_ref	insilico_ref	Insilico_ref6515
Insilico_ref2408	chr2	23095081	23095098	+	N		insilico_ref	insilico_ref	Insilico_ref2408
Insilico_ref4879	chr2	23353167	23353185	-	N		insilico_ref	insilico_ref	Insilico_ref4879
Insilico_pop3146	chr2	23519801	23519816	+	N		insilico_pop	insilico_pop	Insilico_pop3146
Insilico_pop4010	chr2	23545191	23545208	+	N		insilico_pop	insilico_pop	Insilico_pop4010
Insilico_pop191	chr2	23574504	23574522	+	N		insilico_pop	insilico_pop	Insilico_pop191
Insilico_pop3147	chr2	23680660	23680675	-	N		insilico_pop	insilico_pop	Insilico_pop3147
Insilico_pop3148	chr2	23693723	23693741	+	N		insilico_pop	insilico_pop	Insilico_pop3148
Insilico_pop5169	chr2	23810007	23810024	+	N		insilico_pop	insilico_pop	Insilico_pop5169
Insilico_ref8562	chr2	23968181	23968200	-	N		insilico_ref	insilico_ref	Insilico_ref8562
Insilico_pop392	chr2	24082428	24082447	-	N		insilico_pop	insilico_pop	Insilico_pop392
Insilico_ref6518	chr2	24414226	24414242	-	N		insilico_ref	insilico_ref	Insilico_ref6518
Insilico_ref5292	chr2	24481708	24481725	+	N		insilico_ref	insilico_ref	Insilico_ref5292
Insilico_pop4011	chr2	24616853	24616870	+	N		insilico_pop	insilico_pop	Insilico_pop4011
Insilico_ref2929	chr2	24619926	24619944	-	N		insilico_ref	insilico_ref	Insilico_ref2929
Insilico_ref2499	chr2	24700397	24700417	-	N		insilico_ref	insilico_ref	Insilico_ref2499
Insilico_pop9325	chr2	25218580	25218597	+	N		insilico_pop	insilico_pop	Insilico_pop9325
Insilico_ref2930	chr2	25512234	25512253	-	N		insilico_ref	insilico_ref	Insilico_ref2930
Insilico_pop7555	chr2	25693843	25693863	+	N		insilico_pop	insilico_pop	Insilico_pop7555
Insilico_ref8715	chr2	25958204	25958224	-	N		insilico_ref	insilico_ref	Insilico_ref8715
Insilico_pop4012	chr2	26504515	26504531	-	N		insilico_pop	insilico_pop	Insilico_pop4012
Insilico_pop6105_insilico_ref9070	chr2	26576835	26576851	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop6105;Insilico_ref9070
Insilico_ref6519	chr2	26957450	26957470	+	N		insilico_ref	insilico_ref	Insilico_ref6519
Insilico_ref9821	chr2	27542738	27542756	-	N		insilico_ref	insilico_ref	Insilico_ref9821
Insilico_ref7287	chr2	27734439	27734458	-	N		insilico_ref	insilico_ref	Insilico_ref7287
Insilico_pop9326__Insilico_pop9327	chr2	27745957	27745981	-	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop9326;Insilico_pop9327
Insilico_pop5014	chr2	27912604	27912621	-	N		insilico_pop	insilico_pop	Insilico_pop5014
Insilico_pop1654	chr2	27922141	27922157	-	N		insilico_pop	insilico_pop	Insilico_pop1654
Insilico_ref3609	chr2	27981538	27981557	-	N		insilico_ref	insilico_ref	Insilico_ref3609
Insilico_pop5073	chr2	28100136	28100155	+	N		insilico_pop	insilico_pop	Insilico_pop5073
Insilico_pop2334	chr2	28417380	28417397	-	N		insilico_pop	insilico_pop	Insilico_pop2334
Insilico_pop6348	chr2	28695091	28695108	+	N		insilico_pop	insilico_pop	Insilico_pop6348
Insilico_pop5743	chr2	28929523	28929546	-	N		insilico_pop	insilico_pop	Insilico_pop5743
Insilico_ref8489	chr2	28944415	28944433	+	N		insilico_ref	insilico_ref	Insilico_ref8489
Insilico_ref9272	chr2	28979047	28979064	-	N		insilico_ref	insilico_ref	Insilico_ref9272
Insilico_ref5700	chr2	28988883	28988903	-	N		insilico_ref	insilico_ref	Insilico_ref5700
Insilico_ref2773	chr2	29239547	29239566	-	N		insilico_ref	insilico_ref	Insilico_ref2773
Insilico_pop2937	chr2	29523350	29523365	-	N		insilico_pop	insilico_pop	Insilico_pop2937
Insilico_pop4668	chr2	29592709	29592726	+	N		insilico_pop	insilico_pop	Insilico_pop4668
Tier3_90	chr2	29699565	29699584	+	Y	46	UNCOVERseq	UNCOVERseq	Tier3_90
Insilico_ref8292	chr2	29713238	29713256	-	N		insilico_ref	insilico_ref	Insilico_ref8292
Insilico_pop2938	chr2	29732651	29732668	+	N		insilico_pop	insilico_pop	Insilico_pop2938
Insilico_pop4460__Insilico_pop3149	chr2	29741215	29741235	+	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop4460;Insilico_pop3149
Insilico_ref5808	chr2	29753353	29753373	+	N		insilico_ref	insilico_ref	Insilico_ref5808
Insilico_pop1911	chr2	29924139	29924158	-	N		insilico_pop	insilico_pop	Insilico_pop1911
Insilico_ref3997	chr2	29997889	29997908	+	N		insilico_ref	insilico_ref	Insilico_ref3997
Insilico_ref4188	chr2	30084641	30084660	+	N		insilico_ref	insilico_ref	Insilico_ref4188
Insilico_pop5744	chr2	30538849	30538868	+	N		insilico_pop	insilico_pop	Insilico_pop5744
Insilico_ref8293	chr2	31026948	31026967	+	N		insilico_ref	insilico_ref	Insilico_ref8293
Insilico_ref8473	chr2	31148383	31148405	-	N		insilico_ref	insilico_ref	Insilico_ref8473
Insilico_pop5977	chr2	31194904	31194922	+	N		insilico_pop	insilico_pop	Insilico_pop5977
Insilico_pop1705	chr2	31252966	31252983	+	N		insilico_pop	insilico_pop	Insilico_pop1705
Insilico_ref9273	chr2	31481992	31482012	-	N		insilico_ref	insilico_ref	Insilico_ref9273
Insilico_pop192_insilico_ref5450	chr2	31553897	31553915	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop192;Insilico_ref5450
Insilico_pop3573	chr2	32031925	32031943	+	N		insilico_pop	insilico_pop	Insilico_pop3573
Insilico_ref2774	chr2	32235574	32235592	+	N		insilico_ref	insilico_ref	Insilico_ref2774
Insilico_pop193	chr2	32396067	32396086	-	N		insilico_pop	insilico_pop	Insilico_pop193
Insilico_pop3150	chr2	32397955	32397976	-	N		insilico_pop	insilico_pop	Insilico_pop3150
Insilico_pop5266	chr2	32830355	32830371	+	N		insilico_pop	insilico_pop	Insilico_pop5266
Insilico_pop54_insilico_ref221	chr2	32980115	32980133	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop54;Insilico_ref221
Insilico_pop4669	chr2	32999408	32999423	+	N		insilico_pop	insilico_pop	Insilico_pop4669
Insilico_pop4461	chr2	33016235	33016253	+	N		insilico_pop	insilico_pop	Insilico_pop4461
Insilico_pop194	chr2	33091510	33091529	-	N		insilico_pop	insilico_pop	Insilico_pop194
Insilico_ref3238	chr2	33109042	33109059	+	N		insilico_ref	insilico_ref	Insilico_ref3238
Tier3_261	chr2	33111695	33111714	+	Y	98	UNCOVERseq	UNCOVERseq	Tier3_261
Insilico_pop1134	chr2	33345539	33345557	-	N		insilico_pop	insilico_pop	Insilico_pop1134
Insilico_ref394	chr2	33422329	33422347	-	N		insilico_ref	insilico_ref	Insilico_ref394
Insilico_pop5611	chr2	33510576	33510593	-	N		insilico_pop	insilico_pop	Insilico_pop5611
Insilico_pop9328	chr2	33653033	33653052	+	N		insilico_pop	insilico_pop	Insilico_pop9328
Insilico_pop2236	chr2	33658682	33658703	+	N		insilico_pop	insilico_pop	Insilico_pop2236
Insilico_pop9768	chr2	33703364	33703381	-	N		insilico_pop	insilico_pop	Insilico_pop9768
Insilico_ref5504	chr2	33834221	33834240	-	N		insilico_ref	insilico_ref	Insilico_ref5504
Insilico_pop3344	chr2	34282458	34282475	-	N		insilico_pop	insilico_pop	Insilico_pop3344
Insilico_pop6106	chr2	34421179	34421196	-	N		insilico_pop	insilico_pop	Insilico_pop6106
Insilico_pop7159	chr2	34870597	34870615	-	N		insilico_pop	insilico_pop	Insilico_pop7159
Insilico_ref4189	chr2	34940022	34940041	-	N		insilico_ref	insilico_ref	Insilico_ref4189
Insilico_pop2035	chr2	34997245	34997263	-	N		insilico_pop	insilico_pop	Insilico_pop2035
Insilico_pop6746	chr2	35133615	35133633	+	N		insilico_pop	insilico_pop	Insilico_pop6746
Insilico_ref4396	chr2	35555318	35555336	-	N		insilico_ref	insilico_ref	Insilico_ref4396
Insilico_pop6107	chr2	35826101	35826119	-	N		insilico_pop	insilico_pop	Insilico_pop6107
Insilico_ref4631	chr2	35985607	35985626	+	N		insilico_ref	insilico_ref	Insilico_ref4631
Insilico_pop8449	chr2	36056757	36056777	+	N		insilico_pop	insilico_pop	Insilico_pop8449
Insilico_ref9822	chr2	36351095	36351112	+	N		insilico_ref	insilico_ref	Insilico_ref9822
Insilico_pop5382	chr2	36446463	36446479	-	N		insilico_pop	insilico_pop	Insilico_pop5382
Insilico_ref3766	chr2	36523998	36524017	+	N		insilico_ref	insilico_ref	Insilico_ref3766
Insilico_pop1066	chr2	36558012	36558032	-	N		insilico_pop	insilico_pop	Insilico_pop1066
Insilico_ref6228	chr2	36896558	36896575	+	N		insilico_ref	insilico_ref	Insilico_ref6228
Insilico_pop3574	chr2	36985701	36985722	-	N		insilico_pop	insilico_pop	Insilico_pop3574
Insilico_pop1482	chr2	37295465	37295485	+	N		insilico_pop	insilico_pop	Insilico_pop1482
Insilico_pop736	chr2	37629500	37629519	-	N		insilico_pop	insilico_pop	Insilico_pop736
Insilico_pop7160	chr2	37636400	37636419	-	N		insilico_pop	insilico_pop	Insilico_pop7160
Insilico_ref6967	chr2	37776978	37776997	-	N		insilico_ref	insilico_ref	Insilico_ref6967
Insilico_ref9274	chr2	37918284	37918304	-	N		insilico_ref	insilico_ref	Insilico_ref9274
Insilico_pop7556	chr2	38087705	38087724	-	N		insilico_pop	insilico_pop	Insilico_pop7556
Insilico_ref4881	chr2	38221563	38221580	-	N		insilico_ref	insilico_ref	Insilico_ref4881
Insilico_pop5497__Insilico_pop5498	chr2	38343134	38343159	+	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop5497;Insilico_pop5498
Insilico_ref7427	chr2	38535646	38535665	-	N		insilico_ref	insilico_ref	Insilico_ref7427
Insilico_pop358	chr2	38936011	38936028	+	N		insilico_pop	insilico_pop	Insilico_pop358
Insilico_ref4397	chr2	39591435	39591454	-	N		insilico_ref	insilico_ref	Insilico_ref4397
Insilico_pop9769	chr2	39826441	39826459	-	N		insilico_pop	insilico_pop	Insilico_pop9769
Insilico_pop5499	chr2	39928031	39928048	-	N		insilico_pop	insilico_pop	Insilico_pop5499
Tier3_92	chr2	40162942	40162961	-	Y	48	UNCOVERseq	UNCOVERseq	Tier3_92
Insilico_pop3345__Insilico_ref5701	chr2	40348660	40348762	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop3345;Insilico_ref5701
Tier3_429	chr2	40360295	40360313	-	Y	132	UNCOVERseq	UNCOVERseq	Tier3_429
Insilico_pop1213	chr2	40476558	40476576	+	N		insilico_pop	insilico_pop	Insilico_pop1213
Insilico_pop2335	chr2	40655267	40655285	-	N		insilico_pop	insilico_pop	Insilico_pop2335
Insilico_ref4632	chr2	40922476	40922495	+	N		insilico_ref	insilico_ref	Insilico_ref4632
Insilico_ref9541	chr2	41074064	41074082	-	N		insilico_ref	insilico_ref	Insilico_ref9541
Insilico_pop8879	chr2	41217172	41217190	+	N		insilico_pop	insilico_pop	Insilico_pop8879
Insilico_pop6747	chr2	41284310	41284326	-	N		insilico_pop	insilico_pop	Insilico_pop6747
Insilico_ref2284	chr2	41287428	41287445	+	N		insilico_ref	insilico_ref	Insilico_ref2284
Insilico_ref6828	chr2	41340333	41340350	-	N		insilico_ref	insilico_ref	Insilico_ref6828
Insilico_pop8450	chr2	41423516	41423534	-	N		insilico_pop	insilico_pop	Insilico_pop8450
Insilico_pop680	chr2	41460583	41460601	+	N		insilico_pop	insilico_pop	Insilico_pop680
Insilico_pop8880	chr2	41490557	41490577	+	N		insilico_pop	insilico_pop	Insilico_pop8880
Insilico_pop9770	chr2	41739039	41739056	+	N		insilico_pop	insilico_pop	Insilico_pop9770
Insilico_ref7137	chr2	41774006	41774023	-	N		insilico_ref	insilico_ref	Insilico_ref7137
Insilico_pop9329	chr2	41782297	41782316	+	N		insilico_pop	insilico_pop	Insilico_pop9329
Insilico_pop8881	chr2	41806830	41806847	+	N		insilico_pop	insilico_pop	Insilico_pop8881
Insilico_pop8882	chr2	41832394	41832412	+	N		insilico_pop	insilico_pop	Insilico_pop8882
Insilico_ref3998	chr2	41835414	41835434	+	N		insilico_ref	insilico_ref	Insilico_ref3998
Insilico_ref6968	chr2	41876903	41876922	+	N		insilico_ref	insilico_ref	Insilico_ref6968
Insilico_pop2336	chr2	42002392	42002410	-	N		insilico_pop	insilico_pop	Insilico_pop2336
Insilico_pop526	chr2	42063922	42063940	-	N		insilico_pop	insilico_pop	Insilico_pop526
Insilico_ref4882	chr2	42082325	42082344	-	N		insilico_ref	insilico_ref	Insilico_ref4882
chr2:42121825-42121853__Insilico_pop7560	chr2	42121825	42121855	+	N		insilico_pop	insilico_pop;insilico_pop;insilico_pop;insilico_pop	Insilico_pop7557;Insilico_pop7558;Insilico_pop7559;Insilico_pop7560
Insilico_ref3767	chr2	42354045	42354064	+	N		insilico_ref	insilico_ref	Insilico_ref3767
Insilico_ref5983	chr2	42644133	42644152	-	N		insilico_ref	insilico_ref	Insilico_ref5983
Insilico_pop4670	chr2	42734141	42734161	-	N		insilico_pop	insilico_pop	Insilico_pop4670
Insilico_ref4191	chr2	42892463	42892481	+	N		insilico_ref	insilico_ref	Insilico_ref4191
Insilico_pop7561	chr2	43089264	43089281	-	N		insilico_pop	insilico_pop	Insilico_pop7561
Insilico_ref4633	chr2	43098183	43098201	-	N		insilico_ref	insilico_ref	Insilico_ref4633
Insilico_ref7579	chr2	43104163	43104179	+	N		insilico_ref	insilico_ref	Insilico_ref7579
Insilico_pop737	chr2	43185388	43185406	+	N		insilico_pop	insilico_pop	Insilico_pop737
Insilico_pop3346	chr2	43516954	43516971	+	N		insilico_pop	insilico_pop	Insilico_pop3346
Insilico_ref5809	chr2	43542966	43542986	-	N		insilico_ref	insilico_ref	Insilico_ref5809
Insilico_ref480	chr2	43689661	43689680	-	N		insilico_ref	insilico_ref	Insilico_ref480
Insilico_ref6055	chr2	43808241	43808261	+	N		insilico_ref	insilico_ref	Insilico_ref6055
Insilico_pop3151	chr2	43876881	43876897	+	N		insilico_pop	insilico_pop	Insilico_pop3151
Insilico_ref5588	chr2	43888319	43888339	+	N		insilico_ref	insilico_ref	Insilico_ref5588
Insilico_pop3347	chr2	44429873	44429891	-	N		insilico_pop	insilico_pop	Insilico_pop3347
Insilico_pop874	chr2	44432549	44432567	+	N		insilico_pop	insilico_pop	Insilico_pop874
Insilico_pop283	chr2	44614912	44614931	-	N		insilico_pop	insilico_pop	Insilico_pop283
Insilico_pop3348	chr2	44658977	44658998	-	N		insilico_pop	insilico_pop	Insilico_pop3348
Insilico_pop6108	chr2	44983658	44983676	+	N		insilico_pop	insilico_pop	Insilico_pop6108
Insilico_ref5190	chr2	45089289	45089307	+	N		insilico_ref	insilico_ref	Insilico_ref5190
Insilico_ref4398	chr2	45319667	45319685	-	N		insilico_ref	insilico_ref	Insilico_ref4398
Insilico_pop5015	chr2	45548164	45548184	+	N		insilico_pop	insilico_pop	Insilico_pop5015
Insilico_ref6714	chr2	45554854	45554874	-	N		insilico_ref	insilico_ref	Insilico_ref6714
Insilico_ref9823	chr2	45631482	45631497	-	N		insilico_ref	insilico_ref	Insilico_ref9823
Insilico_ref7695	chr2	45690771	45690791	+	N		insilico_ref	insilico_ref	Insilico_ref7695
Insilico_pop3152	chr2	45863193	45863209	-	N		insilico_pop	insilico_pop	Insilico_pop3152
Insilico_ref7930	chr2	45865001	45865018	+	N		insilico_ref	insilico_ref	Insilico_ref7930
Insilico_pop1440	chr2	46254618	46254636	+	N		insilico_pop	insilico_pop	Insilico_pop1440
Insilico_pop293	chr2	46624654	46624672	-	N		insilico_pop	insilico_pop	Insilico_pop293
Insilico_ref8563	chr2	46727100	46727118	+	N		insilico_ref	insilico_ref	Insilico_ref8563
Insilico_ref7580	chr2	46811821	46811841	-	N		insilico_ref	insilico_ref	Insilico_ref7580
Insilico_pop1724	chr2	46852863	46852881	-	N		insilico_pop	insilico_pop	Insilico_pop1724
Insilico_pop3349	chr2	47026457	47026476	+	N		insilico_pop	insilico_pop	Insilico_pop3349
Insilico_pop5978	chr2	47225638	47225657	+	N		insilico_pop	insilico_pop	Insilico_pop5978
Insilico_ref3698	chr2	47239148	47239166	+	N		insilico_ref	insilico_ref	Insilico_ref3698
Insilico_pop5979	chr2	47276250	47276268	-	N		insilico_pop	insilico_pop	Insilico_pop5979
Insilico_ref6969	chr2	47637984	47638004	-	N		insilico_ref	insilico_ref	Insilico_ref6969
Insilico_pop8883	chr2	47648894	47648913	-	N		insilico_pop	insilico_pop	Insilico_pop8883
Insilico_ref2931	chr2	47867433	47867452	-	N		insilico_ref	insilico_ref	Insilico_ref2931
Tier3_11_customer_OT10__Insilico_ref3419	chr2	48005674	48005693	-	Y	11	UNCOVERseq;customer;insilico_ref	customer;UNCOVERseq;insilico_ref	Customer_OT10;Tier3_11;Insilico_ref3419
Insilico_pop6749	chr2	48113542	48113558	+	N		insilico_pop	insilico_pop	Insilico_pop6749
Insilico_ref3311	chr2	48601856	48601876	+	N		insilico_ref	insilico_ref	Insilico_ref3311
Insilico_ref5294	chr2	48853433	48853450	-	N		insilico_ref	insilico_ref	Insilico_ref5294
Insilico_ref7581	chr2	48882845	48882864	-	N		insilico_ref	insilico_ref	Insilico_ref7581
Insilico_pop819	chr2	48904056	48904074	+	N		insilico_pop	insilico_pop	Insilico_pop819
Insilico_ref5702	chr2	49024148	49024163	+	N		insilico_ref	insilico_ref	Insilico_ref5702
Insilico_pop332	chr2	49069203	49069223	-	N		insilico_pop	insilico_pop	Insilico_pop332
Insilico_pop2337	chr2	49510492	49510511	-	N		insilico_pop	insilico_pop	Insilico_pop2337
Insilico_ref2372	chr2	49549866	49549885	+	N		insilico_ref	insilico_ref	Insilico_ref2372
Tier6_347	chr2	49614003	49614022	-	N		UNCOVERseq	UNCOVERseq	Tier6_347
Insilico_ref2373	chr2	49620667	49620685	+	N		insilico_ref	insilico_ref	Insilico_ref2373
Insilico_ref5191	chr2	49708211	49708232	-	N		insilico_ref	insilico_ref	Insilico_ref5191
Insilico_pop33_insilico_ref3312	chr2	49988585	49988603	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop33;Insilico_ref3312
Insilico_pop964	chr2	49998138	49998159	+	N		insilico_pop	insilico_pop	Insilico_pop964
Insilico_pop3575	chr2	50082806	50082824	+	N		insilico_pop	insilico_pop	Insilico_pop3575
Insilico_pop1297	chr2	50135314	50135331	+	N		insilico_pop	insilico_pop	Insilico_pop1297
Insilico_ref5589	chr2	50629815	50629834	-	N		insilico_ref	insilico_ref	Insilico_ref5589
Insilico_pop3576	chr2	50775780	50775801	-	N		insilico_pop	insilico_pop	Insilico_pop3576
Insilico_pop7161	chr2	51115494	51115507	-	N		insilico_pop	insilico_pop	Insilico_pop7161
Insilico_pop8884	chr2	51317074	51317094	+	N		insilico_pop	insilico_pop	Insilico_pop8884
Insilico_ref4192	chr2	51323699	51323719	-	N		insilico_ref	insilico_ref	Insilico_ref4192
Insilico_pop7162	chr2	51744723	51744739	+	N		insilico_pop	insilico_pop	Insilico_pop7162
Insilico_ref4000	chr2	51920416	51920436	+	N		insilico_ref	insilico_ref	Insilico_ref4000
Insilico_ref9825	chr2	52062756	52062776	+	N		insilico_ref	insilico_ref	Insilico_ref9825
Insilico_pop1912_insilico_ref7288	chr2	52240272	52240290	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop1912;Insilico_ref7288
Insilico_pop8451	chr2	52305188	52305207	+	N		insilico_pop	insilico_pop	Insilico_pop8451
Insilico_ref2374	chr2	52474067	52474086	-	N		insilico_ref	insilico_ref	Insilico_ref2374
Insilico_pop7562	chr2	52529774	52529795	+	N		insilico_pop	insilico_pop	Insilico_pop7562
Insilico_pop8885	chr2	52544091	52544105	+	N		insilico_pop	insilico_pop	Insilico_pop8885
Insilico_pop365	chr2	52934480	52934498	+	N		insilico_pop	insilico_pop	Insilico_pop365
Insilico_pop6109_insilico_ref6970	chr2	53333663	53333683	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop6109;Insilico_ref6970
Insilico_ref3699	chr2	54066733	54066752	+	N		insilico_ref	insilico_ref	Insilico_ref3699
Tier5_417_insilico_ref3346	chr2	54164072	54164091	+	N		UNCOVERseq;insilico_ref	UNCOVERseq;insilico_ref	Tier5_417;Insilico_ref3346
Insilico_pop5980	chr2	54237940	54237958	-	N		insilico_pop	insilico_pop	Insilico_pop5980
Insilico_ref8564	chr2	54371280	54371297	+	N		insilico_ref	insilico_ref	Insilico_ref8564
Insilico_ref5984	chr2	54586960	54586977	-	N		insilico_ref	insilico_ref	Insilico_ref5984
Insilico_ref2932	chr2	54884496	54884515	-	N		insilico_ref	insilico_ref	Insilico_ref2932
Insilico_pop641	chr2	55925443	55925459	+	N		insilico_pop	insilico_pop	Insilico_pop641
Insilico_pop2131	chr2	55951139	55951159	+	N		insilico_pop	insilico_pop	Insilico_pop2131
Insilico_pop5500	chr2	56028692	56028709	+	N		insilico_pop	insilico_pop	Insilico_pop5500
Insilico_pop5613	chr2	56244130	56244146	-	N		insilico_pop	insilico_pop	Insilico_pop5613
Insilico_ref2337	chr2	56449209	56449225	+	N		insilico_ref	insilico_ref	Insilico_ref2337
Insilico_pop1913	chr2	56512063	56512081	+	N		insilico_pop	insilico_pop	Insilico_pop1913
Insilico_ref7428	chr2	56513259	56513279	+	N		insilico_ref	insilico_ref	Insilico_ref7428
Insilico_pop2426	chr2	56519899	56519915	-	N		insilico_pop	insilico_pop	Insilico_pop2426
Insilico_pop642	chr2	56547783	56547800	+	N		insilico_pop	insilico_pop	Insilico_pop642
Insilico_pop9330	chr2	56606895	56606913	-	N		insilico_pop	insilico_pop	Insilico_pop9330
Insilico_ref3420	chr2	56986039	56986059	-	N		insilico_ref	insilico_ref	Insilico_ref3420
Insilico_pop6349	chr2	57229551	57229569	-	N		insilico_pop	insilico_pop	Insilico_pop6349
Insilico_pop2709	chr2	57817372	57817393	+	N		insilico_pop	insilico_pop	Insilico_pop2709
Insilico_pop252	chr2	57966908	57966925	+	N		insilico_pop	insilico_pop	Insilico_pop252
Insilico_ref5895	chr2	58068265	58068283	-	N		insilico_ref	insilico_ref	Insilico_ref5895
Insilico_pop2237	chr2	58442760	58442778	-	N		insilico_pop	insilico_pop	Insilico_pop2237
Insilico_ref2633	chr2	58560846	58560864	-	N		insilico_ref	insilico_ref	Insilico_ref2633
Insilico_pop3577	chr2	58804317	58804337	-	N		insilico_pop	insilico_pop	Insilico_pop3577
