chr,start,stop,strand,Name,Location,Lev. Dist.,Gene,Annot.,Pool,MAR,Tier,Tier_Final,Site Type,Origin,Avg. % On-Target UMI,orig_chr,orig_start,orig_stop,orig_strand,orig_Name
chr6,107409950,107409969,+,Tier3_5732,chr6:107409950-107409969(+),7,PDSS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,107409950,107409969,+,Tier3_5732
chr6,80189938,80189957,+,Tier3_5733,chr6:80189938-80189957(+),7,BCKDHB,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,80189938,80189957,+,Tier3_5733
chr6,68639031,68639050,-,Tier3_5734,chr6:68639031-68639050(-),9,ADGRB3,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,68639031,68639050,-,Tier3_5734
chr6,52543314,52543333,+,Tier3_5735,chr6:52543314-52543333(+),7,TRAM2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,52543314,52543333,+,Tier3_5735
chr5,146132722,146132741,+,Tier3_5736,chr5:146132722-146132741(+),8,LARS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr5,146132722,146132741,+,Tier3_5736
chr5,22228937,22228956,-,Tier3_5737,chr5:22228937-22228956(-),7,CDH12,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr5,22228937,22228956,-,Tier3_5737
chr4,169496653,169496672,+,Tier3_5738,chr4:169496653-169496672(+),8,NEK1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,169496653,169496672,+,Tier3_5738
chr4,148408662,148408675,-,Tier3_5739,chr4:148408662-148408675(-),10,NR3C2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,148408662,148408675,-,Tier3_5739
chr8,42553420,42553439,-,Tier3_5740,chr8:42553420-42553439(-),8,SMIM19,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.004,chr8,42553420,42553439,-,Tier3_5740
chr8,109405101,109405120,-,Tier3_5741,chr8:109405101-109405120(-),9,PKHD1L1,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.004,chr8,109405101,109405120,-,Tier3_5741
chr13,28408256,28408275,-,Tier3_5742,chr13:28408256-28408275(-),8,FLT1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr13,28408256,28408275,-,Tier3_5742
chr10,12434916,12434935,+,Tier3_5743,chr10:12434916-12434935(+),8,CAMK1D,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,12434916,12434935,+,Tier3_5743
chr12,92822880,92822899,-,Tier3_5745,chr12:92822880-92822899(-),8,EEA1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr12,92822880,92822899,-,Tier3_5745
chr12,64474802,64474821,+,Tier3_5746,chr12:64474802-64474821(+),9,TBK1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr12,64474802,64474821,+,Tier3_5746
chr11,126793392,126793411,-,Tier3_5747,chr11:126793392-126793411(-),8,KIRREL3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,126793392,126793411,-,Tier3_5747
chr11,100062798,100062817,+,Tier3_5748,chr11:100062798-100062817(+),8,CNTN5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,100062798,100062817,+,Tier3_5748
chr11,88851292,88851311,+,Tier3_5749,chr11:88851292-88851311(+),8,GRM5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,88851292,88851311,+,Tier3_5749
chr11,31216259,31216278,+,Tier3_5750,chr11:31216259-31216278(+),8,DCDC1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,31216259,31216278,+,Tier3_5750
chr11,9577146,9577165,+,Tier3_5751,chr11:9577146-9577165(+),10,WEE1,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.004,chr11,9577146,9577165,+,Tier3_5751
chr10,125897415,125897429,-,Tier3_5752,chr10:125897415-125897429(-),9,FANK1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,125897415,125897429,-,Tier3_5752
chr10,120485565,120485570,+,Tier3_5753,chr10:120485565-120485570(+),14,PLPP4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,120485565,120485570,+,Tier3_5753
chr10,25208530,25208547,-,Tier3_5754,chr10:25208530-25208547(-),7,GPR158,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,25208530,25208547,-,Tier3_5754
chr1,210999510,210999529,+,Tier3_5755,chr1:210999510-210999529(+),9,KCNH1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,210999510,210999529,+,Tier3_5755
chr8,132464313,132464334,+,Tier3_5756,chr8:132464313-132464334(+),7,KCNQ3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,132464313,132464334,+,Tier3_5756
chr1,173530442,173530461,-,Tier3_5757,chr1:173530442-173530461(-),8,SLC9C2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,173530442,173530461,-,Tier3_5757
chr1,14761829,14761848,+,Tier3_5758,chr1:14761829-14761848(+),8,KAZN,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,14761829,14761848,+,Tier3_5758
chr1,11159480,11159499,+,Tier3_5760,chr1:11159480-11159499(+),7,MTOR,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,11159480,11159499,+,Tier3_5760
chrX,112047676,112047695,+,Tier3_5763,chrX:112047676-112047695(+),8,TRPC5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,112047676,112047695,+,Tier3_5763
chrX,63731099,63731118,+,Tier3_5764,chrX:63731099-63731118(+),8,ARHGEF9,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,63731099,63731118,+,Tier3_5764
chr9,111373402,111373420,+,Tier3_5765,chr9:111373402-111373420(+),9,ECPAS,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr9,111373402,111373420,+,Tier3_5765
chr9,12806795,12806814,+,Tier3_5766,chr9:12806795-12806814(+),9,LURAP1L,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr9,12806795,12806814,+,Tier3_5766
chr9,10286440,10286554,+,Tier3_8413__Tier3_5767,chr9:10286440-10286459(+);chr9:10286535-10286554(+),8;7,PTPRD,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.002;0.004,chr9,10286440;10286535,10286459;10286554,+,Tier3_8413;Tier3_5767
chr4,85576059,85576072,+,Tier3_5768,chr4:85576059-85576072(+),10,ARHGAP24,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,85576059,85576072,+,Tier3_5768
chr4,24564622,24564641,-,Tier3_5769,chr4:24564622-24564641(-),8,DHX15,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,24564622,24564641,-,Tier3_5769
chr4,5565253,5565272,-,Tier3_5770,chr4:5565253-5565272(-),7,EVC2,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,5565253,5565272,-,Tier3_5770
chr7,154121907,154121926,-,Tier3_5771,chr7:154121907-154121926(-),8,DPP6,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,154121907,154121926,-,Tier3_5771
chr1,14482281,14482300,+,Tier3_5772,chr1:14482281-14482300(+),7,KAZN,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,14482281,14482300,+,Tier3_5772
chr1,13921482,13921501,-,Tier3_5773,chr1:13921482-13921501(-),7,KAZN,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,13921482,13921501,-,Tier3_5773
chrX,133956188,133956207,-,Tier3_5774,chrX:133956188-133956207(-),7,GPC3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,133956188,133956207,-,Tier3_5774
chr9,115104241,115104260,+,Tier3_5775,chr9:115104241-115104260(+),8,TNC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr9,115104241,115104260,+,Tier3_5775
chr9,74479390,74479409,+,Tier3_5776,chr9:74479390-74479409(+),8,RORB-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr9,74479390,74479409,+,Tier3_5776
chr8,71286319,71286338,+,Tier3_5777,chr8:71286319-71286338(+),9,EYA1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,71286319,71286338,+,Tier3_5777
chr8,69592815,69592834,+,Tier3_5778,chr8:69592815-69592834(+),7,SULF1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,69592815,69592834,+,Tier3_5778
chr8,61292102,61292121,+,Tier3_5779,chr8:61292102-61292121(+),7,CLVS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,61292102,61292121,+,Tier3_5779
chr8,35347499,35347518,+,Tier3_5780,chr8:35347499-35347518(+),7,UNC5D,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,35347499,35347518,+,Tier3_5780
chr8,16125870,16125889,-,Tier3_5781,chr8:16125870-16125889(-),7,MSR1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,16125870,16125889,-,Tier3_5781
chr7,158105045,158105064,-,Tier3_5782,chr7:158105045-158105064(-),8,PTPRN2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,158105045,158105064,-,Tier3_5782
chr7,147235115,147235133,+,Tier3_5783,chr7:147235115-147235133(+),7,CNTNAP2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,147235115,147235133,+,Tier3_5783
chr3,118757919,118757938,-,Tier3_5784,chr3:118757919-118757938(-),8,LOC105374060,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr3,118757919,118757938,-,Tier3_5784
chr7,126917503,126917522,-,Tier3_5785,chr7:126917503-126917522(-),8,GRM8,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,126917503,126917522,-,Tier3_5785
chr7,126639013,126639032,-,Tier3_5786,chr7:126639013-126639032(-),8,GRM8,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,126639013,126639032,-,Tier3_5786
chr7,120370470,120370489,+,Tier3_5787,chr7:120370470-120370489(+),7,KCND2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,120370470,120370489,+,Tier3_5787
chr7,106875180,106875199,+,Tier3_5788,chr7:106875180-106875199(+),9,PIK3CG,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,106875180,106875199,+,Tier3_5788
chr7,83994854,83994873,-,Tier3_5789,chr7:83994854-83994873(-),8,SEMA3A,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,83994854,83994873,-,Tier3_5789
chr7,71689481,71689500,+,Tier3_5790,chr7:71689481-71689500(+),8,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,71689481,71689500,+,Tier3_5790
chr7,69773970,69773988,+,Tier3_5791,chr7:69773970-69773988(+),10,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,69773970,69773988,+,Tier3_5791
chr6,162948516,162948535,+,Tier3_5792,chr6:162948516-162948535(+),7,PACRG,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,162948516,162948535,+,Tier3_5792
chr6,152632223,152632242,-,Tier3_5793,chr6:152632223-152632242(-),8,SYNE1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,152632223,152632242,-,Tier3_5793
chr5,32151999,32152018,+,Tier3_5794,chr5:32151999-32152018(+),8,GOLPH3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr5,32151999,32152018,+,Tier3_5794
chr4,172086475,172086494,-,Tier3_5795,chr4:172086475-172086494(-),7,GALNTL6,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,172086475,172086494,-,Tier3_5795
chr1,74341515,74341534,+,Tier3_5796,chr1:74341515-74341534(+),7,TNNI3K,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,74341515,74341534,+,Tier3_5796
chr1,170690441,170690460,+,Tier3_5797,chr1:170690441-170690460(+),8,PRRX1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,170690441,170690460,+,Tier3_5797
chr1,171494391,171494410,-,Tier3_5798,chr1:171494391-171494410(-),8,PRRC2C,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,171494391,171494410,-,Tier3_5798
chr10,34754711,34754730,+,Tier3_5799,chr10:34754711-34754730(+),8,PARD3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,34754711,34754730,+,Tier3_5799
chr20,42242130,42242149,-,Tier3_5800,chr20:42242130-42242149(-),9,PTPRT,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr20,42242130,42242149,-,Tier3_5800
chr20,1959176,1959195,+,Tier3_5801,chr20:1959176-1959195(+),8,PDYN-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr20,1959176,1959195,+,Tier3_5801
chr2,213440437,213440456,-,Tier3_5802,chr2:213440437-213440456(-),8,SPAG16,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,213440437,213440456,-,Tier3_5802
chr2,212117631,212117650,+,Tier3_5803,chr2:212117631-212117650(+),8,ERBB4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,212117631,212117650,+,Tier3_5803
chr2,115551655,115551673,-,Tier3_5805,chr2:115551655-115551673(-),9,DPP10,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,115551655,115551673,-,Tier3_5805
chr2,114743241,114743260,+,Tier3_5806,chr2:114743241-114743260(+),9,DPP10,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,114743241,114743260,+,Tier3_5806
chr18,59609951,59609970,+,Tier3_5808,chr18:59609951-59609970(+),8,CCBE1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr18,59609951,59609970,+,Tier3_5808
chr18,36453002,36453021,-,Tier3_5809,chr18:36453002-36453021(-),7,FHOD3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr18,36453002,36453021,-,Tier3_5809
chr17,10623873,10623892,-,Tier3_5811,chr17:10623873-10623892(-),7,MYHAS,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr17,10623873,10623892,-,Tier3_5811
chr16,13552329,13552347,-,Tier3_5812,chr16:13552329-13552347(-),8,SHISA9,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr16,13552329,13552347,-,Tier3_5812
chr15,98407752,98407771,-,Tier3_5813,chr15:98407752-98407771(-),8,LINC02351,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr15,98407752,98407771,-,Tier3_5813
chr15,86801747,86801766,+,Tier3_5814,chr15:86801747-86801766(+),9,AGBL1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr15,86801747,86801766,+,Tier3_5814
chr15,83676853,83676872,+,Tier3_5815,chr15:83676853-83676872(+),7,ADAMTSL3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr15,83676853,83676872,+,Tier3_5815
chr15,25338426,25338445,-,Tier3_5817,chr15:25338426-25338445(-),9,UBE3A,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr15,25338426,25338445,-,Tier3_5817
chr13,67038004,67038023,+,Tier3_5818,chr13:67038004-67038023(+),8,PCDH9,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr13,67038004,67038023,+,Tier3_5818
chr13,35510456,35510475,-,Tier3_5819,chr13:35510456-35510475(-),8,NBEA,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr13,35510456,35510475,-,Tier3_5819
chr12,96307322,96307341,+,Tier3_5820,chr12:96307322-96307341(+),9,CDK17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr12,96307322,96307341,+,Tier3_5820
chr11,99677119,99677138,+,Tier3_5821,chr11:99677119-99677138(+),8,CNTN5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,99677119,99677138,+,Tier3_5821
chr11,31269261,31269280,-,Tier3_5822,chr11:31269261-31269280(-),7,DCDC1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,31269261,31269280,-,Tier3_5822
chr12,112778654,112778673,-,Tier3_5823,chr12:112778654-112778673(-),9,RPH3A,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr12,112778654,112778673,-,Tier3_5823
chr13,71458493,71458512,-,Tier3_5824,chr13:71458493-71458512(-),8,DACH1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr13,71458493,71458512,-,Tier3_5824
chr4,142321442,142321461,-,Tier3_5825,chr4:142321442-142321461(-),8,INPP4B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,142321442,142321461,-,Tier3_5825
chr1,100971365,100971384,-,Tier3_5826,chr1:100971365-100971384(-),8,SLC30A7,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,100971365,100971384,-,Tier3_5826
chr3,142957495,142957514,+,Tier3_5827,chr3:142957495-142957514(+),8,PAQR9,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.004,chr3,142957495,142957514,+,Tier3_5827
chr14,31825578,31825597,-,Tier3_5828,chr14:31825578-31825597(-),7,NUBPL,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr14,31825578,31825597,-,Tier3_5828
chr10,50309875,50309894,-,Tier3_5829,chr10:50309875-50309894(-),9,SGMS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,50309875,50309894,-,Tier3_5829
chr10,32860016,32860035,+,Tier3_5830,chr10:32860016-32860035(+),7,CCDC7,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,32860016,32860035,+,Tier3_5830
chr6,121291643,121291662,-,Tier3_5831,chr6:121291643-121291662(-),8,TBC1D32,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,121291643,121291662,-,Tier3_5831
chr6,63726785,63726804,+,Tier3_5832,chr6:63726785-63726804(+),9,EYS,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr6,63726785,63726804,+,Tier3_5832
chr4,22492627,22492642,+,Tier3_5833,chr4:22492627-22492642(+),9,ADGRA3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,22492627,22492642,+,Tier3_5833
chr2,124530071,124530092,+,Tier3_5834,chr2:124530071-124530092(+),7,CNTNAP5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,124530071,124530092,+,Tier3_5834
chr18,52458471,52458490,+,Tier3_5835,chr18:52458471-52458490(+),9,DCC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr18,52458471,52458490,+,Tier3_5835
chr16,81936559,81936578,+,Tier3_5836,chr16:81936559-81936578(+),9,PLCG2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr16,81936559,81936578,+,Tier3_5836
chr11,9943003,9943020,+,Tier3_5837,chr11:9943003-9943020(+),9,SBF2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,9943003,9943020,+,Tier3_5837
chr1,15379803,15379822,-,Tier3_5838,chr1:15379803-15379822(-),8,FHAD1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,15379803,15379822,-,Tier3_5838
chrX,68334517,68334531,-,Tier3_5839,chrX:68334517-68334531(-),9,OPHN1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,68334517,68334531,-,Tier3_5839
chrX,41573058,41573077,-,Tier3_5840,chrX:41573058-41573077(-),8,CASK,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,41573058,41573077,-,Tier3_5840
chr3,67618668,67618687,-,Tier3_5841,chr3:67618668-67618687(-),7,SUCLG2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr3,67618668,67618687,-,Tier3_5841
chr18,7742772,7742789,+,Tier3_5842,chr18:7742772-7742789(+),8,PTPRM,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr18,7742772,7742789,+,Tier3_5842
chr16,12965715,12965734,-,Tier3_5843,chr16:12965715-12965734(-),9,SHISA9,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr16,12965715,12965734,-,Tier3_5843
chr11,125317263,125317282,-,Tier3_5844,chr11:125317263-125317282(-),8,PKNOX2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,125317263,125317282,-,Tier3_5844
chr20,31058719,31058738,+,Tier3_5845,chr20:31058719-31058738(+),9,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.004,chr20,31058719,31058738,+,Tier3_5845
chr1,143212921,143212940,+,Tier3_5846,chr1:143212921-143212940(+),8,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.004,chr1,143212921,143212940,+,Tier3_5846
chrX,112302990,112303009,-,Tier3_5847,chrX:112302990-112303009(-),7,RTL4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,112302990,112303009,-,Tier3_5847
chrX,77011553,77011563,-,Tier3_5848,chrX:77011553-77011563(-),12,MIR325HG,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,77011553,77011563,-,Tier3_5848
chrX,32236724,32236743,-,Tier3_5849,chrX:32236724-32236743(-),7,DMD,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chrX,32236724,32236743,-,Tier3_5849
chr8,95447982,95448001,-,Tier3_5850,chr8:95447982-95448001(-),8,CFAP418-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,95447982,95448001,-,Tier3_5850
chr8,43337044,43337063,-,Tier3_5851,chr8:43337044-43337063(-),8,POTEA,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr8,43337044,43337063,-,Tier3_5851
chr5,167251154,167251173,+,Tier3_5852,chr5:167251154-167251173(+),8,TENM2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr5,167251154,167251173,+,Tier3_5852
chr13,78130786,78130805,+,Tier3_5853,chr13:78130786-78130805(+),7,OBI1-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr13,78130786,78130805,+,Tier3_5853
chr4,21420060,21420079,-,Tier3_5854,chr4:21420060-21420079(-),9,KCNIP4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,21420060,21420079,-,Tier3_5854
chr3,2020780,2020799,+,Tier5_5855,chr3:2020780-2020799(+),4,none,Intergenic,NONE,Low,5,5,OFF,UNCOVERseq,0.004,chr3,2020780,2020799,+,Tier5_5855
chr20,38892127,38892146,-,Tier5_5856,chr20:38892127-38892146(-),4,PPP1R16B,Intron,NONE,Med.,5,5,OFF,UNCOVERseq,0.004,chr20,38892127,38892146,-,Tier5_5856
chr2,54164072,54164091,+,Tier5_5857,chr2:54164072-54164091(+),4,ACYP2,Intron,NONE,Med.,5,5,OFF,UNCOVERseq,0.004,chr2,54164072,54164091,+,Tier5_5857
chr1,219416773,219416792,+,Tier3_5858,chr1:219416773-219416792(+),8,LYPLAL1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,219416773,219416792,+,Tier3_5858
chr4,95449916,95449935,+,Tier3_5859,chr4:95449916-95449935(+),9,UNC5C,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,95449916,95449935,+,Tier3_5859
chr2,151574299,151574318,+,Tier3_5860,chr2:151574299-151574318(+),8,NEB,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,151574299,151574318,+,Tier3_5860
chr19,16427689,16427701,+,Tier3_5861,chr19:16427689-16427701(+),12,EPS15L1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr19,16427689,16427701,+,Tier3_5861
chr11,40366055,40366074,+,Tier3_5862,chr11:40366055-40366074(+),8,LRRC4C,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,40366055,40366074,+,Tier3_5862
chr7,5527172,5527191,-,Tier3_5864,chr7:5527172-5527191(-),8,ACTB,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,5527172,5527191,-,Tier3_5864
chr5,34074301,34074320,+,Tier3_5865,chr5:34074301-34074320(+),9,C1QTNF3,Other,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr5,34074301,34074320,+,Tier3_5865
chr4,15487176,15487195,+,Tier3_5866,chr4:15487176-15487195(+),8,CC2D2A,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr4,15487176,15487195,+,Tier3_5866
chr7,50351345,50351364,-,Tier3_5867,chr7:50351345-50351364(-),7,IKZF1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,50351345,50351364,-,Tier3_5867
chr2,213297589,213297608,-,Tier3_5868,chr2:213297589-213297608(-),7,SPAG16,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,213297589,213297608,-,Tier3_5868
chr2,204984305,204984324,+,Tier3_5869,chr2:204984305-204984324(+),8,PARD3B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,204984305,204984324,+,Tier3_5869
chr14,76415560,76415579,+,Tier3_5870,chr14:76415560-76415579(+),7,ESRRB,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr14,76415560,76415579,+,Tier3_5870
chr11,65466832,65466851,+,Tier3_5871,chr11:65466832-65466851(+),9,LOC101927789,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.004,chr11,65466832,65466851,+,Tier3_5871
chr11,61722253,61722272,+,Tier3_5872,chr11:61722253-61722272(+),9,DAGLA,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr11,61722253,61722272,+,Tier3_5872
chr10,55147512,55147531,-,Tier3_5873,chr10:55147512-55147531(-),8,PCDH15,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr10,55147512,55147531,-,Tier3_5873
chr6,28276647,28276666,+,Tier3_5874,chr6:28276647-28276666(+),9,ZSCAN26,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.004,chr6,28276647,28276666,+,Tier3_5874
chr20,37401581,37401590,-,Tier3_5875,chr20:37401581-37401590(-),12,SRC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr20,37401581,37401590,-,Tier3_5875
chr1,160234457,160234476,-,Tier3_5876,chr1:160234457-160234476(-),8,DCAF8,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr1,160234457,160234476,-,Tier3_5876
chr7,71330544,71330563,+,Tier3_5877,chr7:71330544-71330563(+),8,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,71330544,71330563,+,Tier3_5877
chr2,141012485,141012504,-,Tier3_5878,chr2:141012485-141012504(-),9,LRP1B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr2,141012485,141012504,-,Tier3_5878
chr7,154548946,154548965,+,Tier3_5879,chr7:154548946-154548965(+),8,DPP6,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,154548946,154548965,+,Tier3_5879
chr7,146629769,146629788,+,Tier3_5880,chr7:146629769-146629788(+),9,CNTNAP2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,146629769,146629788,+,Tier3_5880
chr7,134176129,134176148,+,Tier3_5881,chr7:134176129-134176148(+),8,LRGUK,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr7,134176129,134176148,+,Tier3_5881
chr18,6795715,6795734,-,Tier3_5882,chr18:6795715-6795734(-),7,ARHGAP28,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.004,chr18,6795715,6795734,-,Tier3_5882
